Year-Month,Average Weekly Hours (Total Private) (Hours),Civilian Employment (Household Survey) (Thousands),Total Private Employment (CES) (Thousands),Mining & Logging Employment (Thousands),Construction Employment (Thousands),Manufacturing Employment (Thousands),"Trade, Transportation & Utilities Employment (Thousands)",Professional & Business Services Employment (Thousands),Education & Health Services Employment (Thousands),Leisure & Hospitality Employment (Thousands),Labor Force Participation Rate (Percent),Employment-Population Ratio (Percent),Prime-Age (25-54) LFPR (Percent),Multiple Jobholders (Thousands),Part-Time for Economic Reasons (Thousands),Full-Time Employment (Thousands),Unemployment Rate - White (Percent),Unemployment Rate - Black (Percent),Unemployment Rate - Hispanic (Percent),Unemployment Rate - Men 20+ (Percent),Manufacturing Employment (All) (Thousands),Total Nonfarm Payrolls (Thousands),Temporary Help Services Employment (Thousands),U-6 Unemployment Rate (Broad) (Percent),Unemployed 15 Weeks & Over (Thousands),Unemployed 15-26 Weeks (Thousands),Unemployed 27 Weeks & Over (Thousands),Unemployed 5-14 Weeks (Thousands),Unemployed Less Than 5 Weeks (Thousands),Unemployment Level (Thousands),Unemployment Rate (Percent),Construction Employment (Thousands),Education & Health Services (Thousands),Financial Activities Employment (Thousands),Goods-Producing Employment (Thousands),Information Employment (Thousands),Leisure & Hospitality (Thousands),Mining Employment (Thousands),Professional & Business Services (Thousands),Other Services Employment (Thousands),"Trade, Transport, Utilities Employment (Thousands)",Retail Trade Employment (Thousands),Wholesale Trade Employment (Thousands)
1946-08,,,37139.0,947.0,1954.0,14076.0,8983.0,2741.0,2475.0,751.0,,,,,,,,,,,13981.0,42642.0,,,,,,,,,,1808.0,1904.0,1638.0,16728.0,1618.0,2535.0,939.0,2717.0,745.0,9076.0,4202.8,1988.9
1946-09,,,37532.0,945.0,1990.0,14242.0,9055.0,2774.0,2526.0,764.0,,,,,,,,,,,14135.0,42915.0,,,,,,,,,,1836.0,1932.0,1646.0,16912.0,1625.0,2536.0,941.0,2747.0,756.0,9092.0,4209.7,1992.5
1946-10,,,37637.0,945.0,1976.0,14193.0,9202.0,2763.0,2569.0,758.0,,,,,,,,,,,14182.0,43093.0,,,,,,,,,,1875.0,1933.0,1658.0,17002.0,1636.0,2545.0,945.0,2756.0,756.0,9143.0,4223.4,2002.1
1946-11,,,38045.0,945.0,1954.0,14311.0,9411.0,2775.0,2650.0,758.0,,,,,,,,,,,14310.0,43395.0,,,,,,,,,,1901.0,1945.0,1666.0,17157.0,1646.0,2579.0,946.0,2778.0,761.0,9224.0,4282.0,2023.8
1946-12,,,38351.0,935.0,1892.0,14302.0,9675.0,2777.0,2777.0,757.0,,,,,,,,,,,14301.0,43379.0,,,,,,,,,,1931.0,1956.0,1668.0,17164.0,1646.0,2564.0,932.0,2779.0,765.0,9209.0,4265.6,2052.8
1947-01,,,37510.0,957.0,1769.0,14265.0,9204.0,2774.0,2552.0,763.0,,,,,,,,,,,14328.0,43535.0,,,,,,,,,,1927.0,1976.0,1648.0,17213.0,1653.0,2587.0,958.0,2805.0,775.0,9259.0,4282.1,2047.8
1947-02,,,37495.0,958.0,1747.0,14313.0,9166.0,2777.0,2537.0,765.0,,,,,,,,,,,14278.0,43557.0,,,,,,,,,,1960.0,1986.0,1647.0,17200.0,1652.0,2600.0,962.0,2813.0,777.0,9276.0,4296.0,2051.7
1947-03,,,37720.0,960.0,1794.0,14314.0,9248.0,2794.0,2576.0,771.0,,,,,,,,,,,14259.0,43607.0,,,,,,,,,,1972.0,1992.0,1649.0,17196.0,1662.0,2612.0,965.0,2817.0,778.0,9313.0,4326.2,2059.2
1947-04,,,37686.0,940.0,1908.0,14212.0,9177.0,2799.0,2601.0,780.0,,,,,,,,,,,14240.0,43499.0,,,,,,,,,,1992.0,1997.0,1657.0,17178.0,1631.0,2620.0,946.0,2814.0,781.0,9263.0,4334.8,2062.2
1947-05,,,37772.0,967.0,2004.0,14034.0,9234.0,2820.0,2613.0,788.0,,,,,,,,,,,14189.0,43638.0,,,,,,,,,,2015.0,2005.0,1661.0,17176.0,1643.0,2637.0,972.0,2823.0,783.0,9359.0,4368.6,2068.3
1947-06,,,38249.0,981.0,2154.0,14088.0,9360.0,2858.0,2627.0,798.0,,,,,,,,,,,14200.0,43810.0,,,,,,,,,,2076.0,2013.0,1663.0,17253.0,1657.0,2649.0,977.0,2834.0,786.0,9431.0,4391.0,2085.6
1947-07,,,38186.0,957.0,2199.0,13973.0,9371.0,2860.0,2617.0,800.0,,,,,,,,,,,14076.0,43743.0,,,,,,,,,,2077.0,2020.0,1680.0,17106.0,1654.0,2659.0,953.0,2839.0,789.0,9472.0,4410.6,2101.4
1947-08,,,38660.0,994.0,2264.0,14298.0,9403.0,2873.0,2607.0,798.0,,,,,,,,,,,14200.0,43960.0,,,,,,,,,,2095.0,2024.0,1682.0,17280.0,1659.0,2666.0,985.0,2847.0,791.0,9492.0,4416.4,2111.6
1947-09,,,39077.0,994.0,2263.0,14489.0,9543.0,2893.0,2664.0,804.0,,,,,,,,,,,14315.0,44203.0,,,,,,,,,,2094.0,2030.0,1689.0,17398.0,1665.0,2673.0,989.0,2859.0,793.0,9557.0,4440.2,2141.4
1947-10,,,39197.0,997.0,2236.0,14481.0,9671.0,2884.0,2718.0,799.0,,,,,,,,,,,14393.0,44411.0,,,,,,,,,,2109.0,2039.0,1694.0,17499.0,1667.0,2690.0,997.0,2870.0,797.0,9589.0,4469.7,2150.1
1947-11,,,39283.0,1001.0,2172.0,14472.0,9790.0,2879.0,2770.0,796.0,,,,,,,,,,,14414.0,44484.0,,,,,,,,,,2101.0,2044.0,1701.0,17517.0,1668.0,2697.0,1002.0,2877.0,799.0,9596.0,4478.7,2152.8
1947-12,,,39708.0,1008.0,2101.0,14507.0,10093.0,2884.0,2916.0,793.0,,,,,,,,,,,14428.0,44581.0,,,,,,,,,,2130.0,2049.0,1707.0,17563.0,1679.0,2695.0,1005.0,2882.0,801.0,9600.0,4481.8,2153.8
1948-01,,58061.0,38617.0,1006.0,2000.0,14402.0,9537.0,2850.0,2664.0,789.0,58.6,56.6,64.2,,,,,,,8.5,14438.0,44679.0,,,311.0,183.0,128.0,507.0,1188.0,2034.0,3.4,2179.0,2047.0,1714.0,17625.0,1669.0,2704.0,1008.0,2885.0,802.0,9609.0,4490.5,2164.1
1948-02,,58196.0,38344.0,997.0,1862.0,14344.0,9497.0,2843.0,2636.0,788.0,58.9,56.7,64.6,,,,,,,10.0,14339.0,44533.0,,,283.0,162.0,121.0,677.0,1377.0,2328.0,3.8,2105.0,2051.0,1722.0,17447.0,1670.0,2706.0,1003.0,2885.0,802.0,9635.0,4489.4,2177.3
1948-03,,57671.0,38624.0,1011.0,1949.0,14373.0,9553.0,2863.0,2668.0,794.0,58.5,56.1,64.3,,,,,,,10.5,14364.0,44683.0,,,292.0,182.0,110.0,830.0,1279.0,2399.0,4.0,2163.0,2058.0,1727.0,17544.0,1678.0,2713.0,1017.0,2894.0,804.0,9642.0,4503.4,2181.6
1948-04,,58291.0,38368.0,911.0,2090.0,14082.0,9492.0,2872.0,2678.0,808.0,59.0,56.7,64.8,,,,,,,9.5,14183.0,44379.0,,,324.0,215.0,109.0,694.0,1461.0,2386.0,3.9,2202.0,2069.0,1732.0,17302.0,1653.0,2697.0,917.0,2891.0,809.0,9583.0,4469.8,2187.1
1948-05,,57854.0,38728.0,1023.0,2230.0,14019.0,9564.0,2900.0,2696.0,816.0,58.3,56.2,64.3,,,,,,,7.0,14235.0,44796.0,,,329.0,220.0,109.0,671.0,1146.0,2118.0,3.5,2245.0,2074.0,1737.0,17508.0,1664.0,2720.0,1028.0,2904.0,811.0,9697.0,4512.0,2202.6
1948-06,,58743.0,39240.0,1039.0,2366.0,14173.0,9642.0,2935.0,2712.0,826.0,59.2,57.0,65.0,,,,,,,9.3,14318.0,45034.0,,,322.0,204.0,118.0,611.0,1287.0,2214.0,3.6,2280.0,2082.0,1747.0,17633.0,1670.0,2729.0,1035.0,2912.0,814.0,9711.0,4530.0,2211.4
1948-07,,58968.0,39355.0,1009.0,2426.0,14230.0,9652.0,2942.0,2697.0,827.0,59.3,57.1,65.4,,,,,,,9.7,14359.0,45160.0,,,295.0,188.0,107.0,643.0,1259.0,2213.0,3.6,2284.0,2084.0,1753.0,17649.0,1677.0,2736.0,1006.0,2920.0,815.0,9752.0,4543.9,2223.8
1948-08,,58456.0,39674.0,1042.0,2463.0,14463.0,9670.0,2949.0,2684.0,826.0,58.9,56.6,65.0,,,,,,,9.6,14353.0,45178.0,,,332.0,204.0,128.0,591.0,1511.0,2350.0,3.9,2269.0,2088.0,1753.0,17655.0,1670.0,2739.0,1033.0,2920.0,816.0,9746.0,4545.2,2234.4
1948-09,,58513.0,40012.0,1042.0,2449.0,14667.0,9760.0,2963.0,2731.0,829.0,58.9,56.6,65.4,,,,,,,8.8,14441.0,45294.0,,,298.0,171.0,127.0,759.0,1245.0,2302.0,3.8,2264.0,2090.0,1758.0,17741.0,1671.0,2736.0,1036.0,2923.0,817.0,9753.0,4544.7,2241.1
1948-10,,58387.0,39881.0,1031.0,2413.0,14543.0,9855.0,2936.0,2763.0,818.0,58.7,56.5,65.0,,,,,,,8.5,14390.0,45245.0,,,324.0,188.0,136.0,655.0,1210.0,2259.0,3.7,2263.0,2087.0,1749.0,17683.0,1670.0,2735.0,1030.0,2917.0,816.0,9759.0,4544.5,2242.8
1948-11,,58417.0,39763.0,1026.0,2367.0,14388.0,9944.0,2920.0,2809.0,814.0,58.7,56.5,64.9,,,,,,,9.1,14292.0,45192.0,,,282.0,187.0,95.0,682.0,1251.0,2285.0,3.8,2280.0,2088.0,1752.0,17599.0,1663.0,2737.0,1027.0,2915.0,816.0,9753.0,4547.2,2245.0
1948-12,,58740.0,39946.0,1027.0,2278.0,14203.0,10255.0,2917.0,2968.0,811.0,59.1,56.8,65.1,,,,,,,8.5,14086.0,45032.0,,,305.0,206.0,99.0,696.0,1432.0,2429.0,4.0,2306.0,2096.0,1754.0,17417.0,1662.0,2743.0,1025.0,2914.0,819.0,9739.0,4552.6,2236.8
1949-01,,58175.0,38282.0,1007.0,2093.0,13833.0,9603.0,2853.0,2685.0,801.0,58.7,56.2,64.9,,,,,,,10.0,13867.0,44668.0,,,315.0,211.0,104.0,715.0,1510.0,2596.0,4.3,2292.0,2080.0,1756.0,17170.0,1638.0,2730.0,1011.0,2892.0,815.0,9693.0,4535.0,2230.1
1949-02,,58208.0,37932.0,1004.0,2002.0,13715.0,9514.0,2842.0,2659.0,800.0,59.0,56.2,65.0,,,,,,,10.6,13734.0,44497.0,,,374.0,244.0,130.0,889.0,1603.0,2849.0,4.7,2275.0,2088.0,1755.0,17019.0,1628.0,2734.0,1010.0,2888.0,817.0,9675.0,4536.2,2226.3
1949-03,,58043.0,37785.0,997.0,2024.0,13554.0,9495.0,2840.0,2674.0,804.0,58.9,56.0,64.9,,,,,,,11.9,13581.0,44240.0,,,414.0,298.0,116.0,1025.0,1631.0,3030.0,5.0,2264.0,2083.0,1759.0,16848.0,1612.0,2727.0,1003.0,2876.0,815.0,9605.0,4525.6,2224.4
1949-04,,57747.0,37857.0,998.0,2114.0,13293.0,9594.0,2862.0,2743.0,817.0,58.8,55.7,64.9,,,,,,,13.2,13439.0,44236.0,,,483.0,325.0,158.0,1171.0,1652.0,3260.0,5.3,2243.0,2092.0,1760.0,16685.0,1604.0,2760.0,1003.0,2882.0,818.0,9687.0,4586.8,2223.2
1949-05,,57552.0,37625.0,986.0,2217.0,13034.0,9516.0,2873.0,2712.0,826.0,59.0,55.4,65.3,,,,,,,13.4,13269.0,43984.0,,,602.0,410.0,192.0,1247.0,1884.0,3707.0,6.1,2232.0,2097.0,1761.0,16492.0,1596.0,2735.0,991.0,2877.0,820.0,9644.0,4531.8,2216.7
1949-06,,57172.0,37747.0,981.0,2287.0,13038.0,9521.0,2887.0,2712.0,832.0,58.6,55.0,65.3,,,,,,,13.8,13178.0,43739.0,,,705.0,455.0,250.0,1405.0,1729.0,3776.0,6.2,2197.0,2095.0,1760.0,16351.0,1585.0,2725.0,976.0,2865.0,819.0,9583.0,4516.8,2213.7
1949-07,,57190.0,37558.0,956.0,2359.0,12932.0,9417.0,2883.0,2682.0,834.0,58.9,55.0,65.3,,,,,,,14.3,13067.0,43531.0,,,848.0,539.0,309.0,1410.0,1852.0,4111.0,6.7,2202.0,2098.0,1762.0,16222.0,1572.0,2718.0,953.0,2860.0,821.0,9516.0,4500.5,2186.4
1949-08,,57397.0,37984.0,970.0,2423.0,13282.0,9422.0,2890.0,2665.0,831.0,59.2,55.1,65.4,,,,,,,15.0,13158.0,43624.0,,,917.0,578.0,339.0,1472.0,1874.0,4193.0,6.8,2208.0,2098.0,1765.0,16327.0,1565.0,2715.0,961.0,2858.0,820.0,9491.0,4496.1,2199.5
1949-09,,57584.0,38365.0,961.0,2423.0,13467.0,9544.0,2905.0,2727.0,835.0,59.1,55.3,65.3,,,,,,,14.6,13225.0,43780.0,,,973.0,618.0,355.0,1506.0,1651.0,4049.0,6.6,2223.0,2104.0,1779.0,16403.0,1564.0,2729.0,955.0,2864.0,823.0,9524.0,4519.2,2209.0
1949-10,,57269.0,37487.0,631.0,2388.0,13070.0,9540.0,2853.0,2746.0,826.0,59.6,54.9,65.7,,,,,,,15.8,12891.0,42942.0,,,1000.0,632.0,368.0,1385.0,2332.0,4916.0,7.9,2218.0,2106.0,1778.0,15739.0,1532.0,2719.0,630.0,2832.0,824.0,9442.0,4498.4,2206.3
1949-11,,58009.0,37729.0,929.0,2328.0,12977.0,9617.0,2852.0,2783.0,821.0,59.4,55.6,65.4,,,,,,,14.0,12882.0,43242.0,,,1056.0,626.0,430.0,1242.0,1747.0,3996.0,6.4,2229.0,2109.0,1784.0,16040.0,1540.0,2715.0,929.0,2847.0,825.0,9432.0,4485.1,2188.0
1949-12,,57845.0,38370.0,950.0,2169.0,13174.0,10002.0,2864.0,2959.0,818.0,59.2,55.3,65.2,,,,,,,15.4,13062.0,43522.0,,,961.0,552.0,409.0,1400.0,1748.0,4063.0,6.6,2207.0,2113.0,1788.0,16217.0,1558.0,2735.0,948.0,2863.0,826.0,9470.0,4509.8,2197.5
1950-01,,57635.0,37056.0,875.0,1997.0,13122.0,9377.0,2819.0,2668.0,809.0,58.9,55.1,64.9,,,,,,,15.2,13161.0,43526.0,,,947.0,549.0,398.0,1256.0,1780.0,4026.0,6.5,2216.0,2105.0,1793.0,16255.0,1562.0,2717.0,878.0,2861.0,824.0,9475.0,4496.5,2199.5
1950-02,,57751.0,36649.0,631.0,1932.0,13138.0,9292.0,2809.0,2644.0,810.0,58.9,55.1,64.9,,,,,,,15.2,13169.0,43297.0,,,947.0,541.0,406.0,1333.0,1600.0,3936.0,6.4,2228.0,2114.0,1799.0,16035.0,1559.0,2720.0,638.0,2856.0,827.0,9461.0,4497.6,2195.3
1950-03,,57728.0,37281.0,946.0,1986.0,13248.0,9351.0,2837.0,2669.0,815.0,58.8,55.1,65.1,,,,,,,14.3,13290.0,43954.0,,,912.0,490.0,422.0,1329.0,1503.0,3876.0,6.3,2241.0,2113.0,1804.0,16482.0,1570.0,2727.0,951.0,2876.0,827.0,9477.0,4512.6,2197.6
1950-04,,58583.0,37842.0,949.0,2158.0,13315.0,9472.0,2885.0,2727.0,831.0,59.2,55.8,65.5,,,,,,,12.0,13471.0,44382.0,,,920.0,450.0,470.0,1126.0,1472.0,3575.0,5.8,2293.0,2127.0,1810.0,16718.0,1587.0,2740.0,954.0,2904.0,833.0,9569.0,4531.8,2206.2
1950-05,,58649.0,38299.0,950.0,2330.0,13558.0,9430.0,2915.0,2727.0,842.0,59.1,55.8,65.6,,,,,,,13.3,13780.0,44718.0,,,890.0,475.0,415.0,1011.0,1464.0,3434.0,5.5,2345.0,2135.0,1818.0,17080.0,1586.0,2751.0,955.0,2916.0,836.0,9553.0,4546.5,2218.0
1950-06,,59052.0,39063.0,961.0,2503.0,13811.0,9590.0,2962.0,2753.0,852.0,59.4,56.2,66.1,,,,,,,12.2,13923.0,45083.0,,,868.0,445.0,423.0,1090.0,1468.0,3367.0,5.4,2408.0,2143.0,1822.0,17288.0,1619.0,2765.0,957.0,2938.0,839.0,9647.0,4571.9,2227.7
1950-07,,59001.0,39369.0,940.0,2623.0,13932.0,9621.0,2980.0,2742.0,856.0,59.1,56.1,65.8,,,,,,,11.2,14072.0,45454.0,,,769.0,431.0,338.0,955.0,1411.0,3120.0,5.0,2454.0,2150.0,1825.0,17464.0,1634.0,2777.0,938.0,2954.0,841.0,9719.0,4595.1,2242.2
1950-08,,59797.0,40384.0,973.0,2723.0,14587.0,9743.0,3018.0,2753.0,858.0,59.5,56.8,66.0,,,,,,,10.7,14461.0,46192.0,,,633.0,335.0,298.0,953.0,1251.0,2799.0,4.5,2491.0,2159.0,1833.0,17917.0,1658.0,2801.0,965.0,2982.0,845.0,9810.0,4639.7,2268.8
1950-09,,59575.0,40805.0,974.0,2721.0,14804.0,9882.0,3032.0,2801.0,858.0,59.2,56.6,65.7,,,,,,,10.9,14561.0,46438.0,,,648.0,350.0,298.0,888.0,1272.0,2774.0,4.4,2512.0,2161.0,1844.0,18040.0,1670.0,2801.0,967.0,2990.0,846.0,9858.0,4639.8,2281.1
1950-10,,59803.0,40989.0,967.0,2727.0,14928.0,9962.0,3021.0,2827.0,850.0,59.4,56.9,65.9,,,,,,,10.3,14737.0,46706.0,,,545.0,266.0,279.0,752.0,1262.0,2625.0,4.2,2546.0,2166.0,1843.0,18249.0,1681.0,2803.0,966.0,3000.0,848.0,9867.0,4640.5,2284.5
1950-11,,59697.0,40948.0,963.0,2665.0,14852.0,10047.0,3011.0,2874.0,846.0,59.3,56.9,66.0,,,,,,,9.5,14762.0,46776.0,,,507.0,247.0,260.0,755.0,1354.0,2589.0,4.2,2564.0,2171.0,1847.0,18288.0,1684.0,2807.0,962.0,3007.0,850.0,9860.0,4643.7,2271.8
1950-12,,59429.0,41316.0,962.0,2495.0,14864.0,10397.0,3015.0,3048.0,843.0,59.2,56.7,65.7,,,,,,,11.1,14782.0,46861.0,,,482.0,265.0,217.0,725.0,1459.0,2639.0,4.3,2542.0,2178.0,1852.0,18283.0,1689.0,2818.0,959.0,3017.0,853.0,9857.0,4651.9,2272.9
1951-01,,59636.0,40337.0,956.0,2372.0,14889.0,9836.0,2990.0,2785.0,841.0,59.1,56.9,66.0,,,,,,,8.5,14950.0,47288.0,,,438.0,259.0,179.0,687.0,1115.0,2305.0,3.7,2609.0,2187.0,1857.0,18518.0,1701.0,2838.0,959.0,3037.0,857.0,9941.0,4696.6,2282.1
1951-02,,59661.0,40449.0,956.0,2317.0,15047.0,9827.0,2998.0,2773.0,842.0,59.1,57.0,65.8,,,,,,,8.1,15076.0,47577.0,,,386.0,188.0,198.0,608.0,1107.0,2117.0,3.4,2628.0,2195.0,1864.0,18666.0,1713.0,2853.0,962.0,3049.0,859.0,9996.0,4722.4,2294.6
1951-03,,60401.0,40851.0,955.0,2411.0,15085.0,9960.0,3024.0,2831.0,850.0,59.8,57.7,66.2,,,,,,,8.3,15125.0,47873.0,,,355.0,202.0,153.0,558.0,1215.0,2125.0,3.4,2670.0,2204.0,1869.0,18754.0,1722.0,2894.0,959.0,3065.0,863.0,10092.0,4799.2,2303.7
1951-04,,59889.0,40988.0,942.0,2563.0,15032.0,9926.0,3054.0,2818.0,863.0,59.1,57.3,65.9,,,,,,,7.9,15166.0,47861.0,,,294.0,154.0,140.0,503.0,1160.0,1919.0,3.1,2696.0,2208.0,1873.0,18810.0,1726.0,2828.0,948.0,3070.0,864.0,10031.0,4676.4,2312.8
1951-05,,60188.0,41186.0,948.0,2697.0,14960.0,9965.0,3074.0,2848.0,873.0,59.4,57.6,66.2,,,,,,,6.7,15164.0,47952.0,,,269.0,139.0,130.0,490.0,1125.0,1856.0,3.0,2711.0,2212.0,1879.0,18829.0,1723.0,2873.0,954.0,3073.0,866.0,10080.0,4756.0,2314.8
1951-06,,59620.0,41606.0,963.0,2793.0,15088.0,10029.0,3104.0,2869.0,882.0,59.0,57.1,65.6,,,,,,,8.3,15176.0,48064.0,,,258.0,143.0,115.0,656.0,1125.0,1995.0,3.2,2692.0,2219.0,1886.0,18826.0,1725.0,2880.0,958.0,3077.0,869.0,10083.0,4767.0,2317.7
1951-07,,60156.0,41546.0,946.0,2867.0,14973.0,10005.0,3111.0,2848.0,887.0,59.4,57.6,66.4,,,,,,,8.7,15110.0,48061.0,,,260.0,133.0,127.0,480.0,1183.0,1950.0,3.1,2692.0,2226.0,1892.0,18747.0,1722.0,2883.0,945.0,3082.0,871.0,10100.0,4771.5,2324.3
1951-08,,59994.0,41874.0,966.0,2929.0,15184.0,10007.0,3125.0,2841.0,889.0,59.2,57.4,66.3,,,,,,,8.2,15061.0,48012.0,,,249.0,132.0,117.0,522.0,1184.0,1933.0,3.1,2689.0,2235.0,1899.0,18709.0,1717.0,2888.0,959.0,3087.0,875.0,10083.0,4775.9,2315.8
1951-09,,59713.0,41975.0,959.0,2890.0,15223.0,10102.0,3122.0,2887.0,886.0,59.1,57.1,66.3,,,,,,,8.3,14996.0,47954.0,,,223.0,105.0,118.0,549.0,1294.0,2067.0,3.3,2674.0,2233.0,1906.0,18622.0,1714.0,2887.0,952.0,3082.0,874.0,10084.0,4774.4,2309.6
1951-10,,60010.0,41958.0,958.0,2888.0,15153.0,10189.0,3105.0,2911.0,878.0,59.4,57.3,66.7,,,,,,,7.7,14973.0,48006.0,,,269.0,170.0,99.0,627.0,1279.0,2194.0,3.5,2699.0,2238.0,1906.0,18630.0,1713.0,2887.0,958.0,3085.0,876.0,10094.0,4774.3,2328.7
1951-11,,59836.0,41970.0,961.0,2760.0,15089.0,10349.0,3098.0,2967.0,875.0,59.2,57.1,66.5,,,,,,,9.5,14999.0,48147.0,,,316.0,161.0,155.0,630.0,1233.0,2178.0,3.5,2660.0,2244.0,1921.0,18617.0,1718.0,2898.0,958.0,3095.0,879.0,10149.0,4794.3,2352.9
1951-12,,60497.0,42389.0,961.0,2643.0,15111.0,10698.0,3098.0,3141.0,871.0,59.6,57.7,66.8,,,,,,,7.6,15045.0,48314.0,,,269.0,166.0,103.0,569.0,1138.0,1960.0,3.1,2696.0,2248.0,1925.0,18698.0,1721.0,2904.0,957.0,3101.0,880.0,10149.0,4799.2,2357.5
1952-01,,60460.0,41064.0,956.0,2439.0,14989.0,10071.0,3064.0,2852.0,867.0,59.5,57.7,66.7,,,,,,,9.3,15067.0,48296.0,,,282.0,178.0,104.0,549.0,1066.0,1972.0,3.2,2694.0,2257.0,1925.0,18719.0,1726.0,2906.0,958.0,3113.0,884.0,10177.0,4805.0,2361.2
1952-02,,60462.0,41109.0,948.0,2436.0,15069.0,10034.0,3071.0,2829.0,870.0,59.5,57.7,67.0,,,,,,,8.3,15105.0,48522.0,,,248.0,160.0,88.0,541.0,1181.0,1957.0,3.1,2754.0,2267.0,1936.0,18813.0,1731.0,2912.0,954.0,3123.0,888.0,10202.0,4812.7,2370.7
1952-03,,59908.0,41222.0,953.0,2429.0,15090.0,10067.0,3084.0,2842.0,874.0,58.9,57.1,66.7,,,,,,,8.2,15127.0,48504.0,,,234.0,147.0,87.0,477.0,1150.0,1813.0,2.9,2691.0,2266.0,1944.0,18775.0,1732.0,2905.0,957.0,3125.0,888.0,10207.0,4804.7,2379.0
1952-04,,59909.0,41557.0,948.0,2559.0,15049.0,10148.0,3116.0,2917.0,889.0,58.8,57.1,66.5,,,,,,,7.6,15162.0,48620.0,,,242.0,124.0,118.0,480.0,1137.0,1811.0,2.9,2688.0,2270.0,1952.0,18806.0,1724.0,2927.0,956.0,3129.0,889.0,10261.0,4842.8,2382.3
1952-05,,60195.0,41614.0,948.0,2674.0,14953.0,10130.0,3136.0,2906.0,899.0,59.1,57.3,66.6,,,,,,,8.9,15143.0,48642.0,,,219.0,136.0,83.0,511.0,1179.0,1863.0,3.0,2687.0,2277.0,1957.0,18784.0,1728.0,2933.0,954.0,3134.0,892.0,10243.0,4849.5,2386.8
1952-06,,60219.0,41637.0,879.0,2827.0,14754.0,10197.0,3146.0,2928.0,906.0,59.1,57.3,66.6,,,,,,,8.4,14828.0,48282.0,,,210.0,142.0,68.0,482.0,1196.0,1884.0,3.0,2717.0,2277.0,1961.0,18419.0,1713.0,2939.0,874.0,3118.0,892.0,10251.0,4863.6,2391.8
1952-07,,59971.0,41441.0,847.0,2893.0,14569.0,10148.0,3142.0,2915.0,909.0,58.9,57.0,66.4,,,,,,,8.8,14707.0,48143.0,,,194.0,127.0,67.0,573.0,1187.0,1991.0,3.2,2713.0,2280.0,1971.0,18268.0,1695.0,2949.0,848.0,3112.0,893.0,10238.0,4881.7,2391.3
1952-08,,59790.0,42574.0,938.0,2964.0,15391.0,10203.0,3185.0,2912.0,910.0,58.7,56.8,66.3,,,,,,,8.5,15279.0,48924.0,,,211.0,149.0,62.0,584.0,1270.0,2087.0,3.4,2718.0,2286.0,1973.0,18928.0,1731.0,2958.0,931.0,3147.0,896.0,10287.0,4896.1,2394.4
1952-09,,60521.0,43146.0,937.0,2947.0,15769.0,10351.0,3198.0,2971.0,907.0,59.2,57.4,66.9,,,,,,,8.9,15553.0,49320.0,,,249.0,185.0,64.0,541.0,1130.0,1936.0,3.1,2723.0,2289.0,1978.0,19206.0,1747.0,2972.0,930.0,3160.0,897.0,10337.0,4922.7,2396.8
1952-10,,60132.0,43312.0,927.0,2883.0,15868.0,10475.0,3192.0,3009.0,901.0,58.7,56.9,66.3,,,,,,,8.4,15690.0,49597.0,,,230.0,142.0,88.0,548.0,1050.0,1839.0,3.0,2695.0,2292.0,1984.0,19312.0,1759.0,2986.0,927.0,3172.0,898.0,10378.0,4946.7,2401.2
1952-11,,60748.0,43495.0,927.0,2805.0,15952.0,10618.0,3187.0,3066.0,896.0,59.1,57.5,66.7,,,,,,,8.2,15843.0,49816.0,,,216.0,149.0,67.0,493.0,1017.0,1743.0,2.8,2707.0,2297.0,1990.0,19473.0,1768.0,2995.0,923.0,3184.0,900.0,10408.0,4964.5,2407.4
1952-12,,60954.0,44008.0,929.0,2655.0,16034.0,10997.0,3196.0,3252.0,894.0,59.2,57.6,66.8,,,,,,,7.6,15973.0,50166.0,,,238.0,134.0,104.0,406.0,1044.0,1667.0,2.7,2714.0,2306.0,1996.0,19610.0,1776.0,3005.0,923.0,3199.0,904.0,10435.0,4979.9,2417.6
1953-01,,61600.0,42667.0,924.0,2457.0,15973.0,10333.0,3148.0,2950.0,885.0,59.5,57.8,67.3,,,,,,,6.9,16067.0,50144.0,,,268.0,181.0,87.0,469.0,1059.0,1839.0,2.9,2728.0,2300.0,2004.0,19721.0,1778.0,3006.0,926.0,3199.0,902.0,10440.0,4981.6,2421.8
1953-02,,61884.0,42736.0,913.0,2436.0,16105.0,10288.0,3157.0,2931.0,887.0,59.5,58.0,67.1,,,,,,,6.7,16158.0,50339.0,,,208.0,127.0,81.0,409.0,1068.0,1636.0,2.6,2764.0,2309.0,2011.0,19841.0,1784.0,3017.0,919.0,3211.0,906.0,10463.0,4998.8,2425.1
1953-03,,62010.0,43054.0,906.0,2463.0,16231.0,10356.0,3179.0,2963.0,894.0,59.6,58.1,67.4,,,,,,,6.7,16270.0,50473.0,,,213.0,129.0,84.0,445.0,1029.0,1647.0,2.6,2728.0,2316.0,2016.0,19909.0,1792.0,3027.0,911.0,3220.0,908.0,10501.0,5017.4,2422.9
1953-04,,61444.0,43266.0,898.0,2581.0,16190.0,10358.0,3217.0,2988.0,911.0,59.1,57.5,66.9,,,,,,,7.1,16293.0,50435.0,,,180.0,110.0,70.0,486.0,1131.0,1723.0,2.7,2707.0,2322.0,2021.0,19908.0,1794.0,2999.0,908.0,3228.0,911.0,10482.0,4958.1,2420.0
